STA_SEQ,NAME,YLAT,XLONG,SDATE,SYEAR,BCG,YCNT,MINYEAR,MAXYEAR
19957,Merryall Brook,41.651682,-73.44668,2018-10-11,2018,4,1,2018,2018
14740,Quaker Brook,41.512349,-73.52695,2018-10-11,2018,3,6,2000,2018
14444,Saugatuck River,41.2945,-73.3948,2018-10-15,2018,3.5,23,1991,2018
19955,NNT to Saugatuck River,41.299709,-73.399657,2018-10-15,2018,3.25,1,2018,2018
19956,Limekiln Brook,41.391945,-73.390853,2018-10-15,2018,4,1,2018,2018
14458,Still River,41.4389,-73.401,2018-10-15,2018,5,13,1991,2018
14605,Eightmile River,41.5908,-72.9009,2018-10-16,2018,5,13,1999,2018
14414,Quinnipiac River,41.4501,-72.8407,2018-10-16,2018,5,14,1991,2018
15479,Quinnipiac River,41.5996,-72.8854,2018-10-16,2018,5,5,2004,2018
14413,Quinnipiac River,41.528244,-72.856272,2018-10-16,2018,5,14,1991,2018
14800,Steele Brook,41.6105,-73.1153,2018-10-17,2018,4.965517241,8,2004,2020
14442,Sandy Brook,41.974,-73.0406,2018-10-17,2018,2.976190476,25,1993,2018
16335,Nonewaug River (Nonnewaug River),41.5783,-73.1745,2018-10-17,2018,3,8,2011,2018
15530,Weekeepeemee River,41.5575,-73.2155,2018-10-17,2018,4,9,2006,2018
14450,Shepaug River,41.5489,-73.3308,2018-10-17,2018,4,26,1991,2018
14456,Steele Brook,41.5805,-73.0703,2018-10-17,2018,5,12,1996,2020
14461,Sandy Brook (Still River),41.9685,-73.0331,2018-10-17,2018,3,6,1998,2018
15274,Sargent River,41.384,-72.988,2018-10-19,2018,4,1,2018,2018
14392,Pequabuck River,41.6738,-72.8977,2018-10-19,2018,5,16,1990,2018
14316,Naugatuck River,41.6159,-73.0579,2018-10-22,2018,4.416988417,15,1991,2019
14825,Naugatuck River,41.6743,-73.0695,2018-10-22,2018,5,11,2004,2019
16050,Naugatuck River,41.7485,-73.1129,2018-10-22,2018,5,2,2006,2018
14317,Naugatuck River,41.4435,-73.0642,2018-10-22,2018,5,17,1991,2018
14332,Naugatuck River,41.5002,-73.0503,2018-10-22,2018,5,9,1997,2018
14828,Farmington River,41.756,-72.8863,2018-10-23,2018,3.6367713,2,2017,2018
15825,West Branch Farmington River,41.9168,-72.989,2018-10-23,2018,3.151785714,6,2008,2018
14197,FARMINGTON RIVER,41.7508,-72.8717,2018-10-23,2018,4,8,1995,2018
20123,Labonte Brook,41.90359,-72.3077,2019-10-01,2019,2.371794872,1,2019,2019
14580,Willimantic River,41.9505,-72.3037,2019-10-01,2019,4.301886792,9,1999,2019
14319,Naugatuck River,41.7361,-73.1054,2019-10-01,2019,4.786610879,8,2004,2019
18921,Shepaug River  Unnamed Tributary to,41.60567,-73.33967,2019-10-01,2019,3,1,2019,2019
14581,Willimantic River,41.9423,-72.3058,2019-10-01,2019,4,13,1999,2019
15304,Eagleville Brook,41.7938,-72.2752,2019-10-02,2019,3.70781893,7,2003,2019
14470,Tankerhoosen River,41.8272,-72.464,2019-10-02,2019,3.018957346,14,1994,2019
14825,Naugatuck River,41.6743,-73.0695,2019-10-02,2019,5,11,2004,2019
14316,Naugatuck River,41.6159,-73.0579,2019-10-02,2019,5,15,1991,2019
15301,Eagleville Brook,41.8067,-72.2646,2019-10-02,2019,5,4,2009,2019
15783,Eagleville Brook,41.7882,-72.2776,2019-10-02,2019,4,4,2009,2019
20127,Pequabuck River,41.670147,-72.969139,2019-10-02,2019,4,1,2019,2019
16649,FARMILL RIVER,41.2633,-73.1047,2019-10-03,2019,5,1,2019,2019
16139,Brown Brook,41.9267,-73.2799,2019-10-03,2019,3,13,2007,2019
20129,Ocain Brook,41.899369,-73.264893,2019-10-03,2019,3,1,2019,2019
20249,Gillette Brook,41.558657,-72.36659,2019-10-04,2019,4.137254902,1,2019,2019
17366,Fawn Hill Brook,41.6125,-72.4741,2019-10-04,2019,4,1,2019,2019
20206,Gillette Brook,41.578831,-72.369716,2019-10-04,2019,2,1,2019,2019
14773,Fenger Brook,41.3404,-72.1218,2019-10-07,2019,5.5,1,2019,2019
20252,Shady Brook,41.499963,-72.444,2019-10-07,2019,2.5,1,2019,2019
18671,Strongs Brook,41.445,-72.328,2019-10-07,2019,2.5,1,2019,2019
15136,Hunts Brook,41.4009,-72.1194,2019-10-07,2019,4.996282528,1,2019,2019
20251,Buell Brook,41.5213,-72.4386,2019-10-07,2019,2,1,2019,2019
15796,PENDLETON HILL BROOK,41.4748,-71.8342,2019-10-07,2019,3,11,2007,2019
14720,Green Fall River,41.4568,-71.8169,2019-10-07,2019,3,20,2000,2019
15294,Norwalk River,41.1954,-73.4321,2019-10-08,2019,5,1,2019,2019
16788,KEELER BROOK,41.092,-73.4397,2019-10-08,2019,5,1,2019,2019
14360,Norwalk River,41.2675,-73.4414,2019-10-08,2019,5,10,1997,2020
14361,Norwalk River,41.1359,-73.426,2019-10-08,2019,5,9,1997,2020
14370,Norwalk River,41.1909,-73.4297,2019-10-08,2019,5,9,1997,2020
17324,Latimer Brook,41.4073,-72.2217,2019-10-09,2019,3.416666667,1,2019,2019
20236,Goshen Brook,41.574707,-72.232677,2019-10-09,2019,2.37804878,1,2019,2019
14261,Kahn Brook,41.5791,-72.1661,2019-10-09,2019,3.811145511,1,2019,2019
20128,Susquetonscut Brook,41.580635,-72.139504,2019-10-09,2019,3.965811966,1,2019,2019
14263,Kahn Brook,41.5681,-72.1702,2019-10-09,2019,5,5,2000,2019
15499,West Branch Salmon Brook,41.94096,-72.834302,2019-10-15,2019,2.223175966,8,2012,2019
18818,Hedge Brook,41.453235,-72.338713,2019-10-15,2019,3,1,2019,2019
20124,NNT to Sucker Brook,41.916858,-73.115359,2019-10-15,2019,3,1,2019,2019
20122,Deming Brook,41.970555,-73.294686,2019-10-15,2019,2,1,2019,2019
20325,Quinnipiac River,41.67156,-72.837725,2020-10-20,2020,5,1,2020,2020
14800,Steele Brook,41.6105,-73.1153,2020-10-21,2020,4.99521531,8,2004,2020
14456,Steele Brook,41.5805,-73.0703,2020-10-21,2020,5,12,1996,2020
14799,Steele Brook,41.6042,-73.1127,2020-10-21,2020,5,1,2020,2020
20320,North Brook,42.006716,-73.223723,2020-10-22,2020,2.5,1,2020,2020
20319,East Branch Shepaug River  Unnamed tributary to,41.827436,-73.289136,2020-10-22,2020,2.83333333,1,2020,2020
20318,Pickett Brook,41.762732,-73.110034,2020-10-22,2020,3,1,2020,2020
16656,FENN BROOK,41.5669,-73.3255,2020-10-26,2020,3.09756098,1,2020,2020
14711,Transylvania Brook,41.484262,-73.258547,2020-10-26,2020,4,3,2000,2020
20324,Walker Brook,41.5965,-73.347069,2020-10-26,2020,4,1,2020,2020
15996,Fenn Brook,41.561,-73.3134,2020-10-26,2020,4,1,2020,2020
20232,Harbor Brook,41.53936,-72.798747,2020-10-27,2020,5,1,2020,2020
14370,Norwalk River,41.1909,-73.4297,2020-10-28,2020,4.57740586,9,1997,2020
15397,Silvermine River,41.1483,-73.443,2020-10-28,2020,4.30845771,1,2020,2020
14556,Silvermine River,41.1361,-73.4346,2020-10-28,2020,5,2,2013,2020
14366,Norwalk River,41.246,-73.4341,2020-10-28,2020,4,6,2006,2020
17012,Rockwood Lake outflow; downstream of Rte 15,41.0886,-73.6272,2020-10-28,2020,5,1,2020,2020
15079,Norwalk River,41.2574,-73.429,2020-10-28,2020,5,1,2020,2020
14360,Norwalk River,41.2675,-73.4414,2020-10-28,2020,5,10,1997,2020
14361,Norwalk River,41.1359,-73.426,2020-10-28,2020,5,9,1997,2020
